from,to,letters saved,percentage of word saved,word precedence
cornw,cornwall,3,0.375,8546
corni,corning,2,0.2857142857142857,19792
cordl,cordless,3,0.375,7280
cora,coral,1,0.2,6800
coronar,coronary,1,0.125,11796
coro,corona,2,0.3333333333333333,14362
cori,corinthians,7,0.6363636363636364,13840
corv,corvette,4,0.5,14026
cort,cortex,2,0.3333333333333333,15254
cors,corsair,3,0.42857142857142855,18928
corb,corba,1,0.2,19931
cooli,cooling,2,0.2857142857142857,4853
cooles,coolest,1,0.14285714285714285,18701
coolp,coolpix,2,0.2857142857142857,13393
cookin,cooking,1,0.14285714285714285,3218
cookb,cookbook,3,0.375,7044
cookw,cookware,3,0.375,12338
cooperatio,cooperation,1,0.09090909090909091,3791
cooperativ,cooperative,1,0.09090909090909091,5575
coopera,cooperat,1,0.125,
coope,cooper,1,0.16666666666666666,5255
coordinato,coordinator,1,0.09090909090909091,4415
coordinatio,coordination,1,0.08333333333333333,5921
coordinatin,coordinating,1,0.08333333333333333,11190
coor,coordinat,5,0.5555555555555556,
coasta,coastal,1,0.14285714285714285,4762
coaste,coaster,1,0.14285714285714285,15343
coastl,coastline,3,0.3333333333333333,19762
coas,coast,1,0.2,1725
coachi,coaching,2,0.25,5877
coache,coaches,1,0.14285714285714285,7463
coac,coach,1,0.2,3125
coali,coalition,4,0.4444444444444444,5313
coati,coating,2,0.2857142857142857,8808
coate,coated,1,0.16666666666666666,8832
coar,coarse,2,0.3333333333333333,14474
coax,coaxial,3,0.42857142857142855,18726
coffe,coffee,1,0.16666666666666666,1941
coffi,coffin,1,0.16666666666666666,19590
cof,coff,1,0.25,
cockt,cocktail,3,0.375,9992
cockp,cockpit,2,0.2857142857142857,18937
cocai,cocaine,2,0.2857142857142857,11029
cocon,coconut,2,0.2857142857142857,11621
cotto,cotton,1,0.16666666666666666,3273
cotta,cottage,2,0.2857142857142857,5950
coinc,coincidence,6,0.5454545454545454,18316
cowb,cowboy,2,0.3333333333333333,8117
cowa,coward,2,0.3333333333333333,19625
cognitiv,cognitive,1,0.1111111111111111,7164
cognitio,cognition,1,0.1111111111111111,17427
cog,cogniti,4,0.5714285714285714,
coherenc,coherence,1,0.1111111111111111,19839
coher,coheren,2,0.2857142857142857,
coho,cohort,2,0.3333333333333333,13760
coef,coefficient,7,0.6363636363636364,10837
cobr,cobra,1,0.2,10909
coba,cobalt,2,0.3333333333333333,14884
cok,coke,1,0.25,12558
coz,cozy,1,0.25,15997
coy,coyote,3,0.5,17253
clicki,clicking,2,0.25,3594
clicke,clicked,1,0.14285714285714285,17216
clie,client,2,0.3333333333333333,1159
clinicall,clinically,1,0.1,18657
clinica,clinical,1,0.125,1900
clini,clinic,1,0.16666666666666666,4513
clinto,clinton,1,0.14285714285714285,4468
clipa,clipart,2,0.2857142857142857,10276
clipb,clipboard,4,0.4444444444444444,13455
clipp,clippers,3,0.375,19602
climat,climate,1,0.14285714285714285,3068
climbi,climbing,2,0.25,5691
climbe,climbed,1,0.14285714285714285,17866
cliffo,clifford,2,0.25,13313
clift,clifton,2,0.2857142857142857,13272
cliv,clive,1,0.2,14916
classica,classical,1,0.1111111111111111,2366
classicv,classicvacations,8,0.5,14490
classifie,classified,1,0.1,3351
classific,classification,5,0.35714285714285715,3691
classe,classes,1,0.14285714285714285,1680
classr,classroom,3,0.3333333333333333,3647
classm,classmates,4,0.4,14592
claime,claimed,1,0.14285714285714285,5820
claimi,claiming,2,0.25,10097
claima,claimant,2,0.25,13352
clarks,clarkson,2,0.25,12484
clarit,clarity,1,0.14285714285714285,7869
clarific,clarification,5,0.38461538461538464,12061
clarifie,clarified,1,0.1111111111111111,19838
clario,clarion,1,0.14285714285714285,13780
clarin,clarinet,2,0.25,16084
clarenc,clarence,1,0.125,14605
clarend,clarendon,2,0.2222222222222222,19467
clarem,claremont,3,0.3333333333333333,19800
claudi,claudia,1,0.14285714285714285,14756
clayt,clayton,2,0.2857142857142857,10438
clanc,clancy,1,0.16666666666666666,17698
clap,clapton,3,0.42857142857142855,19170
clubh,clubhouse,4,0.4444444444444444,18924
clusteri,clustering,2,0.2,14763
clus,cluster,3,0.42857142857142855,4643
clutc,clutch,1,0.16666666666666666,11161
clutt,clutter,2,0.2857142857142857,12254
closel,closely,1,0.14285714285714285,4583
closeo,closeout,2,0.25,14890
closi,closing,2,0.2857142857142857,4037
closu,closure,2,0.2857142857142857,7168
clothi,clothing,2,0.25,1109
clothe,clothes,1,0.14285714285714285,2887
clot,cloth,1,0.2,6279
cloc,clock,1,0.2,2928
clou,cloud,1,0.2,5620
cloni,cloning,2,0.2857142857142857,12278
clow,clown,1,0.2,13630
clov,clover,2,0.3333333333333333,15275
clearl,clearly,1,0.14285714285714285,2462
cleara,clearance,3,0.3333333333333333,3368
clearingh,clearinghouse,4,0.3076923076923077,16734
cleari,clearing,2,0.25,8828
clearw,clearwater,4,0.4,12939
cleani,cleaning,2,0.25,2731
cleanu,cleanup,1,0.14285714285714285,9929
cleanl,cleanliness,5,0.45454545454545453,13252
cleans,cleansing,3,0.3333333333333333,14150
cleav,cleavage,3,0.375,16738
clevel,cleveland,3,0.3333333333333333,3812
clev,cleve,1,0.2,
cleri,clerical,3,0.375,12383
clerg,clergy,1,0.16666666666666666,14929
clems,clemson,2,0.2857142857142857,17015
cleme,clement,2,0.2857142857142857,17956
cly,clyde,2,0.4,14827
citys,citysearch,5,0.5,4582
citie,cities,1,0.16666666666666666,1362
citizensh,citizenship,2,0.18181818181818182,8555
citiz,citizen,2,0.2857142857142857,4293
citin,citing,1,0.16666666666666666,12201
cita,citation,4,0.5,6266
citru,citrus,1,0.16666666666666666,11667
citri,citrix,1,0.16666666666666666,16660
citro,citroen,2,0.2857142857142857,17310
civilia,civilian,1,0.125,8188
civiliz,civilization,5,0.4166666666666667,8769
civ,civi,1,0.25,
cisc,cisco,1,0.2,2837
circui,circuit,1,0.14285714285714285,2897
circum,circumstance,6,0.5,16419
circulatio,circulation,1,0.09090909090909091,7141
circulatin,circulating,1,0.09090909090909091,18814
circulate,circulated,1,0.1,18526
circul,circula,1,0.14285714285714285,
circl,circle,1,0.16666666666666666,3200
cine,cinema,2,0.3333333333333333,3952
cinc,cincinnati,6,0.6,4477
cinde,cinderella,5,0.5,14008
cing,cingular,4,0.5,9340
cinn,cinnamon,4,0.5,13505
cial,cialis,2,0.3333333333333333,4436
ciar,ciara,1,0.2,15695
cigare,cigarette,3,0.3333333333333333,8101
cig,cigar,2,0.4,11599
cim,cimel,2,0.4,14683
cide,cider,1,0.2,19036
centere,centered,1,0.125,9111
centen,centennial,4,0.4,14255
centrali,centralized,3,0.2727272727272727,14075
centrall,centrally,1,0.1111111111111111,16055
centra,central,1,0.14285714285714285,685
centri,centric,1,0.14285714285714285,18132
centuri,centuries,2,0.2222222222222222,8438
centu,centur,1,0.16666666666666666,
censu,census,1,0.16666666666666666,3036
censo,censorship,5,0.5,15447
cellu,cellular,3,0.375,3698
cella,cellar,1,0.16666666666666666,13817
cellp,cellphone,4,0.4444444444444444,14320
celebriti,celebrities,2,0.18181818181818182,6236
celebri,celebrit,1,0.125,
celebratio,celebration,1,0.09090909090909091,6244
celebratin,celebrating,1,0.09090909090909091,10669
celebra,celebrat,1,0.125,
celebre,celebrex,1,0.125,13375
celex,celexa,1,0.16666666666666666,14648
celer,celeron,2,0.2857142857142857,15572
celes,celestial,4,0.4444444444444444,15906
celt,celtic,2,0.3333333333333333,7088
celi,celine,2,0.3333333333333333,14348
certainl,certainly,1,0.1111111111111111,2893
certaint,certainty,1,0.1111111111111111,14577
certa,certain,2,0.2857142857142857,1099
certificati,certification,2,0.15384615384615385,2844
certific,certificat,2,0.2,
certifie,certified,1,0.1111111111111111,2215
certi,certif,1,0.16666666666666666,
cera,ceramic,3,0.42857142857142855,6392
ceremoni,ceremonies,2,0.2,14651
cerem,ceremon,2,0.2857142857142857,
cereb,cerebral,3,0.375,12683
cerea,cereal,1,0.16666666666666666,14180
cerev,cerevisiae,5,0.5,19695
cerv,cervical,4,0.5,13867
cemeteri,cemeteries,2,0.2,15760
cemet,cemeter,2,0.2857142857142857,
cemen,cement,1,0.16666666666666666,9631
cem,ceme,1,0.25,
cei,ceiling,4,0.5714285714285714,5999
ced,cedar,2,0.4,6415
cett,cette,1,0.2,17974
cess,cessation,5,0.5555555555555556,16871
cea,cease,2,0.4,11443
cec,cecil,2,0.4,16299
checko,checkout,2,0.25,2513
checki,checking,2,0.25,3233
checksu,checksum,1,0.125,13712
checkl,checklist,3,0.3333333333333333,8591
checkb,checkboxes,4,0.4,14528
checkp,checkpoint,4,0.4,17336
chec,check,1,0.2,271
cheapes,cheapest,1,0.125,6728
cheati,cheating,2,0.25,12333
chemicall,chemically,1,0.1,19031
chemic,chemical,2,0.25,2032
chemistr,chemistry,1,0.1111111111111111,3183
chemis,chemist,1,0.14285714285714285,17229
chemo,chemotherapy,7,0.5833333333333334,12362
chees,cheese,1,0.16666666666666666,4212
cheerl,cheerleader,5,0.45454545454545453,11006
cheerf,cheerful,2,0.25,19171
chesterf,chesterfield,4,0.3333333333333333,17109
cheste,chester,1,0.14285714285714285,7822
chestn,chestnut,2,0.25,13955
chesh,cheshire,3,0.375,11471
chesa,chesapeake,5,0.5,14600
chevr,chevrolet,4,0.4444444444444444,5053
cheve,chevelle,3,0.375,18852
cherri,cherries,2,0.25,19926
chery,cheryl,1,0.16666666666666666,10190
chero,cherokee,3,0.375,10922
chene,cheney,1,0.16666666666666666,10918
chenn,chennai,2,0.2857142857142857,14099
chels,chelsea,2,0.2857142857142857,8354
chelt,cheltenham,5,0.5,17903
cheq,cheque,2,0.3333333333333333,8569
chey,cheyenne,4,0.5,16472
changel,changelog,2,0.2222222222222222,9503
changi,changing,2,0.25,2483
chann,channel,2,0.2857142857142857,1192
chancel,chancellor,3,0.3,9852
chanc,chance,1,0.16666666666666666,1884
chandl,chandler,2,0.25,10625
chande,chandelier,4,0.4,19851
chane,chanel,1,0.16666666666666666,14216
chapt,chapter,2,0.2857142857142857,911
chape,chapel,1,0.16666666666666666,6682
chapm,chapman,2,0.2857142857142857,10340
chate,chateau,2,0.2857142857142857,13426
chatta,chattanooga,5,0.45454545454545453,14550
chatti,chatting,2,0.25,17437
chatte,chatter,1,0.14285714285714285,18841
chath,chatham,2,0.2857142857142857,14991
chargi,charging,2,0.25,9133
characteris,characteristic,3,0.21428571428571427,8103
characteriza,characterization,4,0.25,9474
chara,character,4,0.4444444444444444,1585
charlest,charleston,2,0.2,7382
charle,charles,1,0.14285714285714285,1847
charlottes,charlottesville,5,0.3333333333333333,18063
charlo,charlotte,3,0.3333333333333333,3672
charli,charlie,1,0.14285714285714285,5138
charlt,charlton,2,0.25,18175
chartere,chartered,1,0.1111111111111111,12836
charte,charter,1,0.14285714285714285,3788
charita,charitable,3,0.3,8927
chariti,charities,2,0.2222222222222222,10553
chari,charit,1,0.16666666666666666,
charmi,charming,2,0.25,9411
charme,charmed,1,0.14285714285714285,19073
charse,charset,1,0.14285714285714285,11730
charc,charcoal,3,0.375,12050
chairm,chairman,2,0.25,2718
chairp,chairperson,5,0.45454545454545453,11504
chaire,chaired,1,0.14285714285714285,19013
challengi,challenging,2,0.18181818181818182,6721
chall,challeng,3,0.375,
chale,chalet,1,0.16666666666666666,15854
chamb,chamber,2,0.2857142857142857,3587
championsh,championship,2,0.16666666666666666,4441
champi,champion,2,0.25,4707
champag,champagne,2,0.2222222222222222,9086
champai,champaign,2,0.2222222222222222,14447
chass,chassis,2,0.2857142857142857,8962
chasi,chasing,2,0.2857142857142857,14862
chaot,chaotic,2,0.2857142857142857,18389
chav,chavez,2,0.3333333333333333,15963
childr,children,2,0.25,353
childh,childhood,3,0.3333333333333333,5160
childc,childcare,3,0.3333333333333333,11199
childb,childbirth,4,0.4,18460
chilea,chilean,1,0.14285714285714285,19747
chinat,chinatown,3,0.3333333333333333,18686
chine,chinese,2,0.2857142857142857,1469
chica,chicago,2,0.2857142857142857,1276
chicke,chicken,1,0.14285714285714285,3604
chie,chief,1,0.2,1792
chipse,chipset,1,0.14285714285714285,13797
chir,chiropractic,8,0.6666666666666666,13192
chia,chiang,2,0.3333333333333333,14837
chim,chimney,3,0.42857142857142855,15657
choosi,choosing,2,0.25,5168
choo,choos,1,0.2,
choic,choice,1,0.16666666666666666,1177
choc,chocolate,5,0.5555555555555556,3266
chos,chose,1,0.2,6468
chol,cholesterol,7,0.6363636363636364,6907
choru,chorus,1,0.16666666666666666,8025
chora,choral,1,0.16666666666666666,17202
chopp,choppe,1,0.16666666666666666,
churche,churches,1,0.125,4947
churchi,churchill,2,0.2222222222222222,11582
chur,church,2,0.3333333333333333,949
chuc,chuck,1,0.2,6366
chub,chubby,2,0.3333333333333333,8063
christm,christmas,2,0.2222222222222222,1169
christiani,christianity,2,0.16666666666666666,6766
christia,christian,1,0.1111111111111111,1307
christo,christopher,4,0.36363636363636365,4270
christc,christchurch,5,0.4166666666666667,12593
christe,christensen,4,0.36363636363636365,17991
chri,chris,1,0.2,1834
chronicl,chronicle,1,0.1111111111111111,8061
chroni,chronic,1,0.14285714285714285,4900
chronologi,chronological,3,0.23076923076923078,13399
chrono,chronolog,3,0.3333333333333333,
chromo,chromosome,4,0.4,10198
chroma,chromatography,8,0.5714285714285714,16321
chromi,chromium,2,0.25,18813
chry,chrysler,4,0.5,7364
chlorid,chloride,1,0.125,12472
chlorin,chlorine,1,0.125,16958
chlor,chlori,1,0.16666666666666666,
chl,chlo,1,0.25,
currentl,currently,1,0.1111111111111111,902
currenci,currencies,2,0.2,9591
curre,curren,1,0.16666666666666666,
curriculu,curriculum,1,0.1,3196
curri,curricul,3,0.375,
curv,curve,1,0.2,5713
curiou,curious,1,0.14285714285714285,7012
curios,curiosity,3,0.3333333333333333,14465
curi,curio,1,0.2,
curti,curtis,1,0.16666666666666666,8729
curta,curtain,2,0.2857142857142857,10293
curso,cursor,1,0.16666666666666666,9911
curli,curling,2,0.2857142857142857,18571
custome,customer,1,0.125,403
customizat,customization,3,0.23076923076923078,12685
customizab,customizable,2,0.16666666666666666,14746
customizi,customizing,2,0.18181818181818182,18964
customis,customise,1,0.1111111111111111,9222
customa,customary,2,0.2222222222222222,18077
custodi,custodian,2,0.2222222222222222,17739
cust,custo,1,0.2,
cush,cushion,3,0.42857142857142855,12445
culturall,culturally,1,0.1,17226
cultura,cultural,1,0.125,1946
cultu,cultur,1,0.16666666666666666,
cultivati,cultivation,2,0.18181818181818182,15376
cultivate,cultivated,1,0.1,18888
culti,cultivat,3,0.375,
culi,culinary,4,0.5,11083
cutti,cutting,2,0.2857142857142857,3716
cutte,cutter,1,0.16666666666666666,11121
cuti,cutie,1,0.2,13039
cutl,cutlery,3,0.42857142857142855,13869
cums,cumshot,3,0.42857142857142855,4230
cumu,cumulative,6,0.6,8501
cumbe,cumberland,5,0.5,12070
cumbr,cumbria,2,0.2857142857142857,14878
cumm,cumming,3,0.42857142857142855,15697
cumf,cumfiesta,5,0.5555555555555556,19379
cubi,cubic,1,0.2,9165
cui,cuisine,4,0.5714285714285714,6936
cunn,cunningham,6,0.6,13182
cuf,cuff,1,0.25,14944
cuc,cucumber,5,0.625,18024
cdro,cdrom,1,0.2,15027
cdm,cdma,1,0.25,18544
credite,credited,1,0.125,10921
credito,creditor,1,0.125,17721
credibi,credibility,4,0.36363636363636365,11243
credibl,credible,1,0.125,14205
crede,credentials,6,0.5454545454545454,11606
creativi,creativity,2,0.2,7541
creatio,creation,1,0.125,2709
creato,creator,1,0.14285714285714285,5714
creatu,creature,2,0.25,9826
creamp,creampie,2,0.25,13054
cresc,crescent,3,0.375,10255
cret,crete,1,0.2,15675
creo,creole,2,0.3333333333333333,16219
crem,creme,1,0.2,19159
crossi,crossing,2,0.25,5947
crossw,crossword,3,0.3333333333333333,9934
crossr,crossroads,4,0.4,13981
crosso,crossover,3,0.3333333333333333,14574
crosb,crosby,1,0.16666666666666666,15599
crowde,crowded,1,0.14285714285714285,13223
croa,croatia,3,0.42857142857142855,5824
croch,crochet,2,0.2857142857142857,15566
croco,crocodile,4,0.4444444444444444,19613
croy,croydon,3,0.42857142857142855,18256
croi,croix,1,0.2,18258
croo,crooked,3,0.42857142857142855,19039
criticall,critically,1,0.1,13315
critica,critical,1,0.125,1782
criticis,criticism,1,0.1111111111111111,5765
criticiz,criticized,2,0.2,17405
critiq,critique,2,0.25,10835
criterio,criterion,1,0.1111111111111111,8766
crite,criteri,2,0.2857142857142857,
crimi,criminal,3,0.375,2383
crims,crimson,2,0.2857142857142857,12535
crisi,crisis,1,0.16666666666666666,3751
crise,crises,1,0.16666666666666666,17177
cric,cricket,3,0.42857142857142855,5582
crys,crystal,3,0.42857142857142855,2715
cryi,crying,2,0.3333333333333333,10208
cryptog,cryptography,5,0.4166666666666667,19709
cryp,crypt,1,0.2,18062
cruisi,cruising,2,0.25,12583
crui,cruis,1,0.2,
cruc,crucial,3,0.42857142857142855,6241
crud,crude,1,0.2,9919
cruelt,cruelty,1,0.14285714285714285,18005
crue,cruel,1,0.2,11288
crushe,crushed,1,0.14285714285714285,14262
crusa,crusade,2,0.2857142857142857,18224
crun,crunch,2,0.3333333333333333,18731
craftsm,craftsman,2,0.2222222222222222,18129
crafte,crafted,1,0.14285714285714285,10545
craf,craft,1,0.2,4240
craz,crazy,1,0.2,3303
cracki,cracking,2,0.25,15268
crac,crack,1,0.2,4223
crashi,crashing,2,0.25,18079
cras,crash,1,0.2,4497
craigs,craigslist,4,0.4,11367
crai,craig,1,0.2,4944
crawf,crawford,3,0.375,9174
crad,cradle,2,0.3333333333333333,9851
cranb,cranberry,4,0.4444444444444444,16771
